split	pmid	label	year	question_sha256	context_sha256
train	23088164	no	2013	e6b344206c70aa3733d05b804d103c570834d5b2ffd516b105355b5f1ed24b82	81de666b4a059a5c49f1aaf4d6979f3a067a01ffe83432afd5016e9bae39c9bc
train	23149821	maybe	2013	30464779769bbbb40c7c3d50a494fc06a24abd62f5649efd979d1ca7e729cd92	65cc26c9909370ec8cd022852c6ac6a02366511e6c7b14684bf8cf573cdbb467
train	23177368	no	2013	21a13e1504792b83e940c3eb4e9eafe575b45ab56d9a5821c1c37116d8a72e3f	98452d450064c0b375e907b0170389b474c8246ea4c48affe9136523e0dd20d1
train	23222920	yes	2013	81db43e5fbb1554725cbf3559c99c4e009ed559ba4b3198c40d1a160965eb155	5aeea473dbd3d8204383d134b9ec691323ba246bdb03ee11633e304d2b306fcd
train	23228527	no	2013	77e2c657c71828f5d20779992533c66889f5c75b7934c36efa796a41300234f2	df63f0484a1bb6de18cc1711e646a972bf66ebe3f7d7f653166906938c36f4c5
train	23234860	no	2013	511faa0e779c639ecd6dc660122dc81f964e249774213f6753ba572860d06749	181a4385bd41384658e532de377c5eae5aeb7de7664c833092e5877f236613f2
train	23252468	no	2013	0034d586f6efe2747111f319c9afcbce6b305826d1583f093abee7f9a04bb121	4a9d04fad92da12abab0f292ebebfab930ab809c42b417a37e4d533e3657598f
train	23283159	yes	2012	2aafccde816385b20ae11647d0ba35a08bcb12835b77cb11337a462f23166d6c	5da5840bcee571572dfdc02203b427c2e412253e408de8bffbbb7f1852c89931
train	23321509	yes	2013	904e856fb511faa41c16299b8096c35f9209c0c30eee6822fd96e7de8e39f3e8	ed48449fd829bf5a32aa6fe14122b3790f9a48df620be1e44141469052e383ce
train	23337545	yes	2013	5870e5f3ebe1678b15a358e6f2745e8f31989d0723374baae489665298ff837e	c7b13ea64b0dfddbfacea4c52290a21473fb7463f3fb48c2fc4ba187192c0017
train	23348330	yes	2013	22ff978828a076d75dff9c5c113e2d9aacd6796f79f5d0e89f32c2d0d77f456f	dc797e2ef00b78daec2d6802339fca2ec899700ee0ca26910bcebc5ba10d2374
train	23356465	yes	2013	5633f1487463bf1676ecfcf5d5cadcf27ad1201f6894eca90b244ea84fb88f94	06ac197e4e799c60f6bbe2056de2c543ce692d894f691e0b560f6adb76352071
train	23359100	yes	2013	e475af3ea9470b8ff7d15052aabf8cadd23458b7febe1ba0cf6516be0741f95f	1553e101e437e530dedb93e183523aaa4c2c12c440d644f9e323753fb9dde4bb
train	23360491	maybe	2013	9fbb6ae0a91f01e15f21e6c740546442ece4b933aa7d6e022a62a13c6c11f8f5	342d0d26eec92c4474feb0993f5c0204ee1882c57803380553d70e8b72e1d6bd
train	23361217	yes	2013	b821571447a7bea231978ab8884739554a091cb1c6e7eead7e6a873c32c8997c	02c5463c691c11a55a78e9ff62b7e8441b2126c02426d304eebe3e4a1dd65efc
train	23375036	yes	2013	6a0d8d9245ec6383bd746c946e9c325c407c46f96c8df5bc8cd19d3e4f93face	52846a52092e77c51aee7b318aa8ef8152e2d8a9fcc3233f434ea8b6765784ef
train	23386371	maybe	2013	1e98ccb55ff8a55df617fbf042febfc7141bb2829035597f6fe58673a4355df9	c10063c790dc9c809d3c64f967ebadd41e0d635f87b2b321fd87fac38603278f
train	23389866	no	2013	5e777b3a07e06c0c995c332df4a82a30fbcf5f4717da45eac9c99b375c3f0c5d	715eca1596c2f1717d40602fd584c6c29e10ea87b8faa27198309fcf84453727
train	23412195	yes	2013	9a6fcf95e21190ebcd0833d737669afeee4f01b4dca64e793cdbc123581d13f3	4d1b8129fb3cb41292ed9cb0e5964de8b54793128a2797e94b703a3854cfc443
train	23414523	no	2013	51a82edf48658ca0876fbc6851cc2b7e13d80bdaac68ffadf94d760e8a3582eb	9afcc455692a25c5598c93f894109d18166da58b8c16dc0d6db691ec77667524
train	23448747	yes	2013	633bf0c09e914dcee6ef5c58a13bbdf5fb91146523e11cfa217ca9eceb992fa8	cba6e5c3e3ad7d5e074e3c6b7d5195cf5ba94e219a63c8b3adb5e69bf2f3b6dc
train	23455575	no	2014	c32f671cee0002253a85702f9a3965027e3d769ef500a0c7667c697bc1731481	e1cd8658e28be0488de326dab3c2c93caf92a25b1592a9c09c576f5d939a664d
train	23495128	yes	2014	9687f20a7732f0b4e5d47e0e03ce89ffa725e1d1f710265e634363b043af7395	41cfd189fffb4d784eab3084717b9b0de8ea82b5d28128232f595be079eed7c3
train	23497210	no	2013	6f70ce0288dc630e88150cfc4934503012d9cd8f54cc70df265382056dc0f451	3085ed22fd1b106ad566a6925a0ff564eacff0925aab0bac126fcbdefd47985e
train	23506394	yes	2013	3875fbcbc9a0e9f24b25985ac3348d08b48ddeca1febefb631d16721f3115bae	d13cd7f9b116fe6d926c63d07232ed7d11ec6e7240ee71244abae26be9dc4510
train	23517744	yes	2013	3accb9198527f4e7f00aa7f028a7522f72b392b054d116779ff79280772c0fd7	af253646805c483b5c2e3e5d24b9a1880b41d9baf45b22bf54d2617d13fe26c9
train	23539689	yes	2013	ad6af607b92f60fbbd98a0a8460b331580886cdfe3ec11d0e9c6485f86acdbc7	d03145c462505af7c1314d174c43fe6ffd53dec9820b9fc311a2e0f0b676820f
train	23568387	no	2013	e92ea8ea4c2577a692339e95621fb582f677316dee1e94c857a08fc06eb35af5	1bc92749311f8b5053b5a1c7c44d7d0805f959990b01894cbaeeb83891f81a79
train	23571528	no	2013	28c8e809808ae13d2bc883f04a3615b3eb5a8f486bc3e3382d7153f916960cd2	8b9852e4658919ef180742f58690f0d322255c3f9fd43ddb6f5ffa2b014f198f
train	23587089	yes	2013	fbc39b4f2ded5dec6ebbf7b5a23aa760a88976d30a1b283885b13b1487c5abf8	afcf145dfa962f1de7df696e30543db71b4f8e80e2f509a062ae18eca9ab4464
train	23598835	no	2013	9dd394f2077f1e7166966eee2176ae8a11ec997507836cc71c4f758d33d11768	fb3d65a82c074118170d6f59f62967ffe25e7dc219a6e12fbb1e1af40f1aec9e
train	23601294	no	2013	f509e18dd6513a9847e27caf4cabdfbad8e19bc2bc3aeb48d0aaeb8f020781ab	8ac14255f2e6378e5b61fd77328da0d433e7ab98fb6a5d8e93dacde2375c0da2
train	23690198	yes	2013	2de835ea455b7092d7c549f218fbde887bb4d59659fd559afef12749bc56b87c	899bc5309560cea3f6ee7b6364ee47eca46a9fda373e19b71ea1f96c6253be04
train	23719685	no	2013	2d6bf03a03da7c88d73eb90c505917c91d5d77df9bea1e53655bd60d7415208c	cf90291c0fe3fa16f9d96560c03fd8f44bfdd693d0120e873b183c5c2a2b433c
train	23735520	yes	2013	9ba10f85ed612edd5dd55e38a9eaced1c8ede791bbf011a8cfd38a8814613b05	ff02eb1d66146808cd8ceac263614c45c39ea003dcf2367766d2fd0e1e3d2b84
train	23736032	yes	2013	6ff054683ad15e7a5365fa1968299748b6cf5cc7841af77a5071bf5660c09305	5591647792f2113ec8aaf37cd34cba27d0eabba02868910d2c3a5e6259a84404
train	23761381	no	2013	5ca8a8c44b912c1760b37dc30a21524a4bf225caffc14b9173d7c79e15425f7e	6990bb0edc2111e4bc287f49a1be089f01ea30aea7b564f3317e1998846fb408
train	23791827	yes	2013	abcda9abff901a7d51c2f3e24d5fbe362c07c91ff1382ff095e81a75ccb0ed14	3180d515ee0cabe182c65155f029c56bc10bf4dbab934023d0b6ce12cada94de
train	23794696	no	2013	2716605ea340f67c671b0a85172d48b0435dd9b74182e1b9295ab35f6c18ff72	a80138e01748d23df9b514f378106c9bae8f8b0b2973107c0c04978bd4d8f1b0
train	23831910	yes	2013	c75acc5a65caf1ed5ddaa7c43b56c72936538aaaf72dc24e96ea3a92b115d954	2b252abb7276fdc85cb47e196c6afdb518142394c4c0756ff7b0b70a81222749
train	23848044	yes	2013	5188ec07c8c2e30b3b53e5161b75ecae5c3c39944e2aed8c867e379980373f48	bfb5b3b99458ef06579654f0810a90e92622a5e959bfd9b96dccacc43d035a9b
train	23860049	maybe		8d50b3a780005a021cf442fedf4a1a6ec5fce2541bdca356ab93cedbe89ede99	1f07990f81b9b209a5661f2f0db65066a32bae84729425ecbc6b77e2aaf3a615
train	23870157	yes	2014	f3bdb376f604358c32c8311270b489b6d3c21986ccb5a295e1b7dc75b6a4a54c	fe78e9523087bde94175efb25957fc740d4137a567a3256eb90a2c4aa1861bac
train	23899611	yes	2013	6e6e143d525a60d93b47811547f2abb8c2702dc659ee57394bc737907d9ab38f	0b74c693b4ef608b1126f1cf71e49d552a04049a3c38627b72d7c2706c272f2c
train	23916653	yes	2013	9f787424e410515a067df03b982b80121f287c4f69d3555a31c00d6708a3c18d	b3a0a0d525b72012495360d6790abc7915b6bf0873eb437f7183576aa9707e68
train	23949294	yes	2013	8b89aab0c66fcf664113619aed5085a6f67c4fd37a08c7c035b81fa92f24f2a2	4ba0b57a4a958ed7831735539f5c786a1ebeee8b58b6de6a7588ca11a61128ac
train	23992109	yes	2013	f2633553530e5615abb47528d610cea039e926cf83bb7ecb6ea7dba3dd4d6f43	c9b25e453f287c967ec362ae2aa91f0924877602b04c1ae89a26f14cb3449ace
train	24013712	yes	2013	8a168429044638f469012ca50ee1bee1ecc3b9b591eab93a4fa8a9cae9433cf3	3d75a1e7f0aa56c71d2c7705d80b34de9887d2400af6682c584ee58b622b8219
train	24014276	yes	2013	c9317df7f6f23eb8ac1c5b227dbf8dd311e68ceb433601b92e82d0cee4f66177	62d78bb5978e66bd99bfe3de5f4c887387e7189e42727badbee8f244fa10d1bf
train	24019262	yes	2014	e54544e1f63b87f7004f6122ff9b93cd4ec4f03f8f4a5fd1110b7d223834981e	752a94cc5b21941c42455d195eacfc779be5344c0fb08ee535ff813443a61b41
train	24061619	no	2014	565f8b16cfb97973979db62de4c8279862f7a6f3f20b18274eb015056d65687f	15c441c895a876713b3d95bbbda62364f165cfd7ff47883a98a4ed04c0e6ba29
train	24073931	no	2013	434396951637849f5f45676c7f75635192654674b5ba1adbd775383814008bd2	44de1d030f037aa62d529200b47144960d5eaca451436e3dcd1274931664c7ab
train	24074624	no	2014	da9ef197255cbfa6999634915fc15155f8fcd1d61b5ef50e51a8cc944ef93dd6	179d30551643c6df7c7cae377a21dc88f759d009b8f664e8e8552c12c945c867
train	24098953	yes	2013	37f3469f5d798811665e5d8e05671094002c9d79a81db6ac64ea5e7ae425a7db	e510d7ffd47b2c20a2a34dad303380b0fdc5c839179b0e9a7d351af8333b1c0c
train	24142776	yes	2014	3ce0af45110a03b5db93803696ab373b15d7bb6c5776f4ea3bd0922eb475c7b3	850fc1472b2fc0feb66ece8385307231d3ac0f17b78096753197eba1958721a2
train	24160268	maybe	2013	65c0ad63a12f9ab1c41477108571b3399311cddf5b3d9bd1393fb19b5c3249e8	3690dfdecd23439fd67f92abc995a1a6d1e80ad4023b042b55d3930cf1a3f024
train	24172579	yes	2013	adfc6c2740253367d91cf19ec778adc5d5f823be1264de9d4ff85d15a3d4f6c8	9b6db9209bb1a918f1fac3c619078e83662ddd6456c991a94e4d06459098391c
train	24245816	yes	2014	8c8883615078f837bcc0910d9721b83a856860371111f850719ca681801076d5	6c16e2f219aff862571f05fa1a79781154df39b116b5832fc3faefe79d6da1c7
train	24270957	yes	2013	ca653fbe0accdb286fc539c62648be0adbc90dbaf408432f96ac776ec10e9d61	921e0ee2391fed967dd82c0aeac3baf4c290227964763a9329164ab862f715f0
train	24298614	yes		f84a56925b35b5671dabca1e496ad4ce1ab8d7509e5bf8d761784d83f4eea5ec	224bbf177f7c9a6b3c176d3e43e0df143d0f7fe6851ee4b73b78274b8234b81d
train	24336869	maybe	2015	79ceed9d1a73aa791a3193344fc1be6058d12b576146ca1f6a318c4d6a2627ea	b73e0a05acad0933310989531520bce1274ccf6dcaec07df8655533fcabeb599
train	24340838	yes	2013	255e412ac3cba7472f43586822bfa4516f679607427cd92bd304181d2819ad4b	f60e4fde8597272fbacfa0503c15360dcc5d70846f33fabbe20b7e61909f9441
train	24352924	yes	2013	ab4ae1bbe9f1cc92583e71571b7d8fa373732346628a68e2d125ea70385f651d	a6cfed305bca53754e4d16c5935fe9064b86959f29e42998ea6276e680104c90
train	24359102	yes	2014	ed24a07b8351cf17005a61a9abcafb85cd65928a1365f6a7eb1e6531e432f97e	06d80b523f17b8b25353c55138a3fa74378e55ac0f3088e9c424bfb51ac48763
train	24374414	yes	2014	a8bc7479fe181c77c5548b2e4e8773e776a9f815addc22d4f5345f5641a538f7	1e210d388122483832b1bcc952bc356d400b53562f8a24509e1c8f25b9bd84b1
train	24433626	yes	2014	e24fe4d004441611c7783e51059a6dc181d9fd277be39941d626ff827ad1a3a3	3376787e87800d4cefe3d72e5e7428124a80af9de477c1449cdaf31cff934672
train	24449622	no	2014	edb78f60abe213b36fc47ffc9412ec6741733aa1de2dff8f456658a3a23bfb93	8ca0a1822e6a4078358e7085ea185b3f46b20fd733514ed06f1670885676ae86
train	24450673	no	2014	11f17194049c21b243ee031cfbbd50c114d676a9a6326fafa56d617c9407d877	342cf202ea9d2fc1f54fb9ec998c868c40be4f509104b2a4e4b147c3748d6457
train	24476003	no	2014	a5efc6cf352debca95bbcecb4f3bbb1f7a0035715a81efc2b2b6bbc61fdaeee0	49409530138ce2bc64d391d81e8c6168329d9a7181f843839031b037d3b7239e
train	24487044	yes	2014	de4599784fcfdf286afe34b9d163c8d8ea67ba8d29a8fe493cb53022562badc2	bd90232577d24dcb8d7224bc613ac8b290e8cd137786f74ba49082fb7e5dd143
train	24495711	yes	2014	227524dfc46450d29d0f4ab1d0b24917ef04bb01c37bcd7f962a125a87999a03	93fd1d4495feca4cdfe438f16a916edab8c0fabfb94f43ae7fd08f4e918abc45
train	24507422	yes	2014	b45af20ecfa2bb3a4297fffd796203532df402b8a1314ea71eed9689722d99eb	cf177a3b1976743b0e3af769f0ff5a59991b617163598b9894c4b075215e7b2f
train	24516646	yes	2014	b4226da7e6488f5b382c014358dc52c1674d073e10bbb6a7438fceccbd14f769	551ad9b8e8725ff15dd00031c2808b128c494b604ab2f14a5772dabd89374a2a
train	24577079	no	2014	650ebdcf966395557b606b6c04ff8419f5b1716194b9245b3d46e1d440564dde	89f9ae71335b8e75770d59319c8d27697f4bee066ed7ba752679835f4a8f3b06
train	24591144	maybe	2014	333d7f4f955a282bfcaf294cdee72adea3fc13745cabbc925a76d11895ac6f4f	0c7b2e2679c97a8066cb959eb0552a64120290c3362247218c81a45cf21412a4
train	24606627	yes	2014	d2b74a5599382d75f0f9ba1a62d56b58d3e701aa71d82e205cdf3d319671753e	bfd6638d0073722904241b91f7f6d4a9f08792e622f516030ea0e298b21b4cf1
train	24614789	yes	2014	f9db77c5e06ada51ed8b5b74756252209044cc2aed49d7f29d8a68b449dfba34	43172d70a325988e822803d9441ea918d07fb804fa0686a322ba3f089aa4cf26
train	24614851	yes	2014	f79f6737356d17618ac62a0ba8e3c6bd07a11a5682e3e6452cfd53a066dbaeb4	e37e394bfbf3629cf7c12f8a1ffc8e53acf9aa62a3664348068972234a75a392
train	24622801	yes	2014	25511eef62eb60f8863a47fac567b1636ed8625f0de5a3877ee162ea8b9af13a	542937d77c48b6c6319ed29b8be6dded173ac2b1907d4e73e14aa99cd2e8731f
train	24625433	no	2014	b93ef16b25f288931ec5990011c3897f80ca6f89b9fef0409e4d13c98c127e73	11d516cb693da893f23864d1b286363bd0396384d53369ddecbb95a9af7d4bbe
train	24630333	no	2014	a0d0f5774abafed834ba6e271327c24e6a222d204748e7f7804a0642b604cc9e	8e460b2bf26c2e995228ddeb38e7abd6ee9a15dd24ea0517ed92ccf31496f288
train	24652474	no	2014	7ec72983b67233a2c1686ef491d81eaabe2258044febf76e2c95b693c17d6865	1ddbf7e92f3bbc5eb166a0b127942fe0c4343bbabb27b1c32316e176a035b6f4
train	24671913	yes	2014	6573ae0ee44782f03266b13b84803e54c94b4e61b028081662693daf27588f3a	49ffddd3939f2b62ad9b39bbca9ccf8ba8571b398bfb31d3ab96c986f8a269ee
train	24684514	no	2014	986c7fd7a7117c4253c9261d1ba748854ed098c282a65bbe8efd31f867831fd9	b3b0bd4739c409589b38c1c430127e02f9a7693a83f0ba05d3cdb5c1e0c8a8f7
train	24695920	yes	2014	0e899f3fc4fc10c025e357384ae00fd7af8a070b26e6528014b81f3c92e77e33	096b4320b9ddccaeb493e7649e636c35486dd735d15ae48c71751380fc807a38
train	24698298	no	2014	7b8a74616538e7944ccf1504c919f1882ad096f29fc5550ef9589f3944896a11	0741481c9f51d089ebaceeaeb3881baf4b184726fb5bb56fd64e5199dd755bfd
train	24739448	no	2014	109df3df676e4d57b87c4ceb80e90e7d85cdf009058a76861f8c7f163168ec12	62b01c8ca5d4e8075f53f4268af94902b954b330dbe27960ff7662c5a8511a03
train	24747511	yes	2014	27ea33636bb10caafc20637c4632de59b098b5ba7d7fc9d7c7ada0138967149e	aab1d007b212b35898d245932d81201cdbc10535b6587589a81bfc91c8258b96
train	24748473	yes	2014	8000b567f149883a2db82525a164fca9ad53b97e25cf8623194cdd29b87d4363	1ef6a05a2fcf235bcafaba0f5eb3a50340d778a413a36eb717bb807d75acca00
train	24751724	yes	2014	0216cd87f1ac8b8017e98beeb74a1ff51dd917ce16305d61f4cc7344d11805f1	1e413923985fad2ed28c8d1737a2bb4f0add3b85a2dac3ee147ccb8ab9088269
train	24783217	yes	2014	c263375ddaaa97dae0783442f613dc9faebd6e48c076d0c6790681ad39eb6f36	25e08310b4f6c8d4f1dfb532bcc5ee068b5ba7f8bcf87e0cc25616f3d523f25a
train	24785562	yes	2014	9daaf13adfecfd82c96cfc2c84d6d554ede7f0d61481834544e6c3b014823209	5c620d5e7e82b0f8dbafb234251bc546cf1ed4d39848547d1753e0b4e500ac9f
train	24793469	yes	2014	bfd39bb01da95128e339c303b78daf56f5f89baafc22a8c4e649413ce69eac1e	6ca0d53e3dc21d7fb5e914bd598eee80c5ed64a3fe502d970548e31f54f4cd72
train	24799031	no		71287706e7143900cfd313379144ee064d651caefd12eab66f1167febb0aa804	7cf19d581ba76feba87c838a7c3cdbaecb1fc05b6674c172f160dc7d90a0144f
train	24809662	no	2014	bd02259d39f254fe8812cf35bb100ff6d026715f628980e435da20873f16df57	fee96e0358c3ddc245506ac29414dbeba7e81bb31e192024af3e545aa3228475
train	24827404	no	2014	16ef6f152eb2c2362c77f63c59382c6e7d89f015a6c5c5ba19e1860e296016cb	d53243cf8a2626d80e25de794db06663ecbe130046d01a4d698bdfb2bbc96633
train	24851767	no	2014	216efc70de2a4ec60790d7dd06ba4552f4376d2875289187e2d3980ee7333341	afc4395f6409b8d7bb303ecb208bd0d9efdea192936be4bff86f63b27403db2c
train	24901580	yes	2014	ca7fec061e27f466733a8707c00f995091485dc534d70f0bb5fae9c308c2cada	53ef63e7ed1ad642c68161ed929c02cabd084d7a363ca7d77a4e8f94451e4169
train	24922528	no	2014	ca003e64efb9bacb997073d47131bf26ccb7cf78257aae554fc46c8868244fa5	b16a6452d5ff57fb959ce0e288b4d8f78beb6b9ce526aaa83847404287cdf0f3
train	24946973	maybe		b3a4a048867d938e4f994c33b192bf10383c48c62430eaa3bf2cab661d988eac	5a2c16b6184405ff9f35b063a178e0c70b81cd87de5ba3fb6d296bc58e1a2e04
train	24947183	yes	2014	2ee3d1d056093f99284ec98d167dd02ce4b9bbd4c4962888ccc1941f77cd00fe	9b6803cb81d1857c02caba9f3afd76a46b3c9a6f5d7ba43e30242238c39c5136
train	24964725	yes	2015	37caeddb8747d16db25870f97f6f0afdf24cc80575a6232a8171d420ea9b60d8	3ebb02d0cb3e95829072ad125b935f88b5c1a6cf51104277c326f94669f983fb
train	24973051	no	2014	a71d4c6115abd3de95d7de63bb4ee56d4fdd080c2d1655e77f7e52b29b9145bd	28e3dd713bd229a3e0eedb8313f8409ae7a7a823e72ac20321c0831ea7b7d7c4
train	24977765	yes	2014	94d8518b48034496c827f9c40b8dde4f1bbd4615d14365302a3cdd0be2d092d2	a5fa690cd286f29c3232c861f909e2631118bee36c768c726d2116a8051150b8
train	24996865	yes	2015	cdb947c876fde722fd36d860a372118a37ceaa06b22db512beb49e89b8983156	211266a7dec1217a13806e6017246b1611a4f261db36eef5869f823644883dd5
train	25007420	maybe	2014	6198b785a5da94b319f7c82b584f84cf5aa3226d7435924bf02a7cba0e349943	875740d54f0d7776d19ce9fae0ecb11bf188499ff778508df57343251d61adbc
train	2503176	yes	1989	ae91b629d1ce5fac6c95e39c196685618431511717e236779a332dbea73371b9	a2ca74a063804f7fb66473771aee9f6725a4a2998847b9c3fb0a3b88fb60d24f
train	25043083	yes	2014	ad64b4d1ae8f69901c82160a6491216cfdd6a6d6ce91582b7e68af7fbdeafb1e	696e80e99a570fa2272a73dbafeeb67a2d936a0008b13a4330e2f038f09d339b
train	25070942	no	2015	bcc843d9b396fbd2d57106b61bdfa2286694d11cbdcc721271fcad92cd058af9	cb774090481a4837c239b602300241fb71a4931f96e49a9ba3cdce2f79ef556c
train	25103647	maybe	2014	86357ce7b51bdae5e60900f1b09bba404d021bea842f1e47f74b9955289402e5	4797a9c739c6e02dcb96b48c11c511864b23537b152d3d61161dea2264d74796
train	25155638	yes	2014	28582e59090c23d72844a820da15650d963fbe1b9bf40c4f869b456033f9494a	eeaa841f8fad0059837316db89bca207179d42aff715952ec26ab859882e8e44
train	25156467	yes	2014	c0c4b23e47e7e4db67e1822cfdff99d03269498007e82937b1d14230c567b6fc	4832c2595ee3d20ffa11f092de28c325b5667cb47adb5f1a1601a4c2b0c6bb0e
train	25186850	yes	2015	1d9264a853805bd09dc62f6bc47af8f7f94d07dccaadbfe1bf2ac1f91123c5f3	0bb47c5ce16171f16f57e61669d8c9ce8f790e1fd67b4aba9645975d47235598
train	25218577	yes	2016	ff421b8798a6070023cf9df6038fafe0eadba1a0cda7c0dfe07333fd145bd729	2b8b5a106f91f26ff7584b193cd6c3bd067172555d92baa86d69914efed7011a
train	25251991	yes	2015	f79a44ea3263bfc096351307df5d5f528587fab518e45368d1cf89819347cbbb	3d1baedddf711f02eca77584aff33e33edcec46affc3ca07ad881b59008991c8
train	25274085	no	2014	276802bccc491bd2fd98c82e81c6300e7111a6b6c2b1e4153624b3cc082f4219	2ccaebacaaadc928943b250698efad0fa56118e4cb7916425d1a2bacf834c288
train	25277731	maybe	2016	15385603f59c0bd0ff6a4249fa348bdc8da63537186162cca560f694d25ad621	ec7742f5d782bb41467f9c4b1324b003e95114f452f1ff86eab5c11a915da75a
train	25280365	yes	2014	cd109b0b14b40c9ac4a3c1be299d13587c280bbba3aa17cd401ce610d871ab09	6c895e91cc1e9a154c11067293b0ec9931cc8bd0407f5121145766d6b7e73ad8
train	25311479	yes	2015	f981a19488fe30ba8d0bec14d20b820dcd61f51890331404838bdb0e431fc21c	3e7df67852e882e16e6263874ad9d87cb915d8140f536df2c521a73ad290d07f
train	25371231	maybe	2016	acfe1fd4bc4f238afce921506f8532137f63ca0f42ed2549e102bbda8f439dd4	4e9daf214381a4cca7c17d463794c1793acda22c4562d4b41ea15bab160fb5db
train	25394614	maybe	2016	8b5a7378777c85a8b01770a5f20e19af4daa5aab22b176b26eef246f541a1305	2b3844cc47368fbc89cd57684e83185ba8ec01000cc3d4cec480162ea6e8bf13
train	25417760	no	2015	27b670992220b1266d32d275ef20dffe0f8d2dfaf9bcef3caa37f7f830269a7e	e1b1eddc590ef371a2c81d30cd28e7c8ec072023ec0943d7a1ee3f84fdbbdb49
train	25443385	yes	2015	baa0ad6f423b09a3b467cff2bcd7cf9230685ccfe701d3e3074f503479475b5d	a6484f791f52e3e01be88332efe65a406c8e91cc6a71b80fded5df47312c071e
train	25446909	yes	2015	c97f2f087823365b841bcdf0041915a19ac65a1296bef44ff02f738c7bb693e7	746197d005936e86631cbc899c90f864b25d978defd5b68176f9bb93659bb1d6
train	25475395	yes	2015	a2eff37d63a617696a2dfd3905a8d6fae1e0f0f541a7a4c2198fbf3be7bb7d17	239432d5cb941e2fe4d6b63d12d680c55ce8653e48307fa00b69495d3d25c5a2
train	25481573	yes	2015	c6f81486b0b2342c23bbb641d284097f8b6cad80723e895db21d5c7c1e714a30	5dd927e7af3df90082dfa140c1c0937a60095b0a5f9f53494725e1a87290f363
train	25487603	yes		bcdd09f899922907f9d53b7ccf927313ab93ab9bd1714ceceb335e1f56649ae9	b8f16712ec549f16bc5a8991c83e5e0949af3bc7d8de606c758d4a8b8fc3b75e
train	25488308	no	2015	a4296bfe7c8c1a4aaeb645ac14818b927187cc2c62271c606ddac777c6124159	d2f6466dce55e5132f14d99273b53b77eef437d9b0d43b1906d135c61ecbec8b
train	25499207	yes	2015	cc94a678f68e8728e93b942f64b922ea8cedf8b1c6a030db017fa2e17dde75cb	457a88b9fd3a1b12c158bedbbf48b55da1c26f5e1a150d280eab9fbe6e3c4a00
train	25501465	no	2015	ceb963f7e0da1ac206bdba21efda4b60359accab7c053d739eee4d199f807bf3	e355d68a62ab34231383fe74102e7b4ecdd395c15b42f2f8ca25a098d275fde4
train	25521278	yes	2015	697e2ddc19e51c3cfd41af426eb521918eb759d1487b95b4f4b16e029eefa9e9	a1f7dab0e7abb4ac0b6d74c621de20d04556344a47d685fa0a39754fe2bbfd22
train	25604390	yes	2015	39e3debdb6b1b4538ece0dfbce50daa9b8b4f75f8580a7771cbd5979467e924e	dd67c7293a1ffda0ada065d6a04186fabf4b106dc310ba97884c829c7b4fae47
train	25636371	maybe	2015	84f92bda70bc5705f6d0f6c4e0013e83ba4f0a994147bdedc950122eab1200f2	ee9abff397179d1fc357a690f3463264c732d937d75ede8068d4db505689a808
train	25669733	yes	2015	49d569677458ad6e58c2490c36fdfe14127c15a39a8b861eadaf96563bd83e8b	4c975f73668330b86323b0ce03f83196d0e5a76cc916e1f818e836199ab2a837
train	25675614	yes	2014	e4523bf20e32f1b065a04f80d61d22a290046446189da179285b11e9bdb36802	19ea05e50e92a3c7e81e6dab968d4f68a71c00e78890975f5041caf6fcfa4634
train	25691513	yes	2015	02da5c58f5f59a55a0491eece65f652651cdd56c673876c43b52f89580104d86	1482e0cea35fdd2160c67989d08d2d2208671963a295d80d0917f0b02bda7954
train	25699562	yes	2015	dfd3baf3d4a211c37e1768ec34b943a80937170f91ae8e065250cab71421b56a	e850a27b37d68c083edb6519775d8aab948077e7eba87912ebe3d34258e42015
train	25725704	yes	2015	7c32b17c5da59a601a4350eb18b3ed8b4f6c12895a5538daacfbac99203ba24d	9fe15d4f8641aaffe2d58c312fb80e8d7696c9fceb776d9afd4be36bc584bf13
train	25747932	yes	2015	5fa99175b803f2d3375f2633a32ff11f2eed553131549f8dd9b90aae889bf2f7	4a971414e53c9d6f8c2d74879380ce058a9074fe755db3ec5f1538cf1fa5a445
train	25752725	yes	2015	b7dcb68ec50b57ba780c73d741f708bc395bbfa1f8b9a956c26c7e3ad674e0f0	ffe48e9abd574c3ef51abfa2f7d16aa5c90f27c0b2ea8bbe3a71e58d22d434de
train	25752912	no	2015	6744ea420e6c08843fbeaf94b4b4311b7998b95fed327cd5a6a1446509413ed2	5a70a744e97556deb054e2928d757fabd93da14f999b31d59d9166319df639d4
train	25756710	yes	2015	853c809b8837be6359c4ab7924c2c5ec9294b3f63eae17ae50f545101ff4a94e	7c7d3edccf19a0c087a3e5c02505a241f13939822d458a8d00b76aebc7df2b7b
train	25779009	maybe	2015	7530c7a99eccb912ac8d876da64b0f51c080fba3b046902985cb3fdfde1d3f6a	acda9219ecf2208b61019806e2a93323b0e2af7d7c3435cfa079cd9dd2725815
train	25787073	no	2015	2e363739e2841402a077cbd83708b7056bd6ee261b933e893177560ee6356b90	64b0f90a02e6da33e39fcd2a409e91f3860a0daaa1ba68d556dfcb5e3fa0ee0a
